index,SeriousDlqin2yrs,Probability
663,,0.6437003241286249
664,,0.9506583585059942
665,,0.08142725742675788
666,,0.22977067254190586
667,,0.6040321697569226
668,,0.894531048253323
669,,0.30291635892570484
670,,0.11055229417498211
671,,0.6347199006019255
672,,0.3560945671603579
673,,0.09579661363979644
674,,0.9326707792923226
675,,0.6597979414403125
676,,0.26915212601922966
677,,0.30658919279867985
678,,0.3068220472848999
679,,0.6596707726944973
680,,0.34135730430625877
681,,0.19427994163347986
682,,0.43451214554288714
683,,0.11900461111843239
684,,0.5807691836787587
685,,0.10945660650260418
686,,0.11781027987157157
687,,0.11942905072064097
688,,0.608262471416035
689,,0.18463238700354634
690,,0.30236594121188576
691,,0.9525234746996907
692,,0.23740890819383217
693,,0.23323710756870225
694,,0.2949446951324232
695,,0.16778317034364737
696,,0.11141664945778856
697,,0.2988153877409021
698,,0.8126700733470731
699,,0.1231461218776405
700,,0.08739120745581805
701,,0.8264289329917949
702,,0.5216807718538656
703,,0.9979422012121616
704,,0.2706678361145925
705,,0.12850509591005635
706,,0.3592705899024449
707,,0.19710761244502048
708,,0.20259051871321232
709,,0.13809421898692406
710,,0.35053368997435125
711,,0.5701073376625584
712,,0.17589279706727887
713,,0.15269801749255674
714,,0.1919903458648882
715,,0.9562659195537478
716,,0.10963315110499013
717,,0.43232506431114154
718,,0.22637456081616258
719,,0.11422762085342582
720,,0.08035369162068667
721,,0.23213735655960105
722,,0.451261109951333
723,,0.13610955297469438
724,,0.7467180889667568
725,,0.1766813722745765
726,,0.21092353278880077
727,,0.2758344619848907
728,,0.5300872850558231
729,,0.9769935729831185
730,,0.16575917808502386
731,,0.43729288821885
732,,0.18727519698569473
733,,0.19473840834399478
734,,0.44315777589681987
735,,0.16834079702702925
736,,0.2959786612939066
737,,0.4147650399609495
738,,0.14390806176081494
739,,0.10773432911842608
740,,0.22992815164450134
741,,0.16381879922499906
742,,0.385059212485997
743,,0.19528727110482635
744,,0.1948037445111559
745,,0.361465852011687
746,,0.18037287996267776
747,,0.40881179632918097
748,,0.2741722788312774
749,,0.4511895157698611
750,,0.7766505133847044
751,,0.12195774460042662
752,,0.1416121681669831
753,,0.10851121581511414
754,,0.3483187689375833
755,,0.1370997664694846
756,,0.22230974374547324
757,,0.18435362422064
758,,0.1346097055059077
759,,0.17198092167103776
760,,0.14338669326944328
761,,0.33331238354519777
762,,0.5135721744472113
763,,0.11757854265247751
764,,0.15990833216411848
765,,0.4519992335995213
766,,0.10158411182409377
767,,0.49706417816948784
768,,0.16229327519391704
769,,0.5686253175904064
770,,0.11001488291388492
771,,0.748736844148253
772,,0.42408476594481964
773,,0.12255813933101009
774,,0.34679147915936204
775,,0.15615813171460027
776,,0.6110554347645941
777,,0.1413089664466077
778,,0.1766873145524877
779,,0.8484181554813378
780,,0.28149796335064736
781,,0.2696825097289185
782,,0.17737712826772817
783,,0.43049803930426417
784,,0.25235131470358546
785,,0.5969592750381038
786,,0.3508663833703789
787,,0.31676469519280354
788,,0.40242843233536124
789,,0.6778911936944533
790,,0.2366722448006214
791,,0.9440861523363743
792,,0.41445497579612434
793,,0.27193698145536055
794,,0.9072332786019252
795,,0.10477788934736852
796,,0.509939499628328
797,,0.14676653437825402
798,,0.8270291122837776
799,,0.24317965768731617
800,,0.12031261078820192
801,,0.18741860282101197
802,,0.4732498019095983
803,,0.13907602052063964
804,,0.7156659428356732
805,,0.2222695697040631
806,,0.10671918079321563
807,,0.5661203373112536
808,,0.33542113520628036
809,,0.3229471314241694
810,,0.3427021412289874
811,,0.23091037224642574
812,,0.24859188863367832
813,,0.1720694485342874
814,,0.49992404545699587
815,,0.35931291525143805
816,,0.1239418719599854
817,,0.17676065506393485
818,,0.1418688487247613
819,,0.47530892437517186
820,,0.24358501703635368
821,,0.8068494983004977
822,,0.15358815510923232
823,,0.2027505423976383
824,,0.1837793500125692
825,,0.1840258239357754
826,,0.3903506104248626
827,,0.23076820700737008
828,,0.19028989624391907
829,,0.1640025920882966
830,,0.5264506514727694
831,,0.30725129546852564
832,,0.6344094693433024
833,,0.16430239201855296
834,,0.5640735616694182
835,,0.2512020996901747
836,,0.7362340399352876
837,,0.22673900860261165
838,,0.6176860073252441
839,,0.8727169266031876
840,,0.6253173199692349
841,,0.31921584291565885
842,,0.6119171455277095
843,,0.4426379763866374
844,,0.9905817057516739
845,,0.9874265762008989
846,,0.17439139077319768
847,,0.09764096798987952
848,,0.808460054129013
849,,0.20780996825623643
850,,0.40197507960397594
851,,0.11288530640065936
852,,0.5400768683901691
853,,0.2350100514835548
854,,0.076901162622975
855,,0.2588246741041073
856,,0.30040870839450173
857,,0.35418378944717543
858,,0.2134399292190106
859,,0.37376385739059215
860,,0.8594485824222288
861,,0.08035369162068667
862,,0.14172796710659605
863,,0.14117241065788896
864,,0.2139786799128418
865,,0.14665671300161723
866,,0.08727232074267292
867,,0.5729534815006423
868,,0.28679636622708826
869,,0.07880567135922498
870,,0.16118314975792783
871,,0.2675543839633081
872,,0.11409293738293828
873,,0.11288530640065936
874,,0.11481311729058727
875,,0.3394067821289518
876,,0.17710924428246708
877,,0.24932530462160496
878,,0.11649763637716065
879,,0.24514228698642976
880,,0.17838284777066674
881,,0.4837675155507509
882,,0.5000176054622368
883,,0.43140453545882934
884,,0.10765249100113858
885,,0.16063445463223533
886,,0.41739301974870424
887,,0.9647499350055279
888,,0.20611789981802245
889,,0.27623110305926224
890,,0.0800560738529034
891,,0.1520455029644067
892,,0.8907953367501269
893,,0.995366253794002
894,,0.2267933872322877
895,,0.28013965117992334
896,,0.1259410064867598
897,,0.0932970441792087
898,,0.1343800990690916
899,,0.08472995697405114
900,,0.3709593777992534
901,,0.3132946537353518
902,,0.14265718950653888
903,,0.10269940539425852
904,,0.09690706403319685
905,,0.18666290014463732
906,,0.5627740731505504
907,,0.63742981152389
908,,0.5001824159969555
909,,0.202074357169562
910,,0.3177386187966929
911,,0.3872477630296545
912,,0.12640457673001024
913,,0.14893723438638476
914,,0.4638254565649656
915,,0.21535864583170072
916,,0.3294442064824471
917,,0.19740462817604212
918,,0.20592845375922186
919,,0.2073920821839817
920,,0.33953391949567
921,,0.6751479508564902
922,,0.5871083544748992
923,,0.12881233595433753
924,,0.1912685283582243
925,,0.4073286993073098
926,,0.42899577965000696
927,,0.21253452971666212
928,,0.3511877467649714
929,,0.808034216752027
930,,0.5669868472633941
931,,0.2638031646538526
932,,0.2850710499029811
933,,0.1473681264547018
934,,0.07538540325051275
935,,0.09882620209821093
936,,0.1950058358289774
937,,0.20423417198332236
938,,0.35404577779139995
939,,0.09918871417464861
940,,0.5825258086834461
941,,0.09968864936090835
942,,0.4195666559548851
943,,0.7682610260538634
944,,0.14252465886772364
945,,0.15417263981490945
946,,0.4114255482721401
947,,0.15718962813230516
948,,0.16627164248061532
949,,0.3038546690014395
950,,0.10828885320220108
951,,0.6869551409649552
952,,0.49439659961862853
953,,0.20988160812820075
954,,0.6040216952042957
955,,0.3757785934513418
956,,0.2155200999995167
957,,0.2756264353800159
958,,0.150589528595612
959,,0.11399920938180694
960,,0.20099676892870846
961,,0.17625732798567886
962,,0.09250321887088449
963,,0.20097786521308705
964,,0.1945166517553612
965,,0.2987701831497763
966,,0.4053769699505457
967,,0.3532921755089388
968,,0.87114649048983
969,,0.6537130320804985
970,,0.10391117441912488
971,,0.914685888516447
972,,0.15094925803882794
973,,0.47382773623891783
974,,0.10773514528370755
975,,0.1925956235579331
976,,0.5943558662342778
977,,0.3301401397720195
978,,0.46287354734692854
979,,0.9633391475368565
980,,0.11773099351987784
981,,0.11781027987157157
982,,0.14625023316037947
983,,0.0934311147019365
984,,0.3968523169223571
985,,0.8334595679035983
986,,0.12834233420539962
987,,0.12453955124948592
988,,0.17526472501029014
989,,0.23545647355682814
990,,0.2801962346166778
991,,0.08035369162068667
992,,0.13532193010104512
993,,0.3292255814888132
994,,0.11773099351987784
995,,0.9337594733071302
996,,0.12813707839958038
997,,0.21697858825451627
998,,0.16894705790439601
999,,0.1649964582069335
1000,,0.09890545944920369
1001,,0.47953881181387076
1002,,0.1990771446636398
1003,,0.1800561219282751
1004,,0.527909795941158
1005,,0.21492903884026016
1006,,0.17596297627305751
1007,,0.14416611767227436
1008,,0.13626105859052334
1009,,0.13384672555164062
1010,,0.12837126916178854
1011,,0.19152888317463868
1012,,0.23866211327894998
1013,,0.6098478527135232
1014,,0.2709270781038358
1015,,0.7963423958780792
1016,,0.09918871417464861
1017,,0.8859047967391404
1018,,0.3279647902461031
1019,,0.07882232336084023
1020,,0.18334564612878423
1021,,0.3727417068600208
1022,,0.1583405444719784
1023,,0.728324146449592
1024,,0.13384672555164062
1025,,0.11514037689458555
1026,,0.2624061419175891
1027,,0.20295879978671255
1028,,0.09968864936090835
1029,,0.1527460328285043
1030,,0.12877377093605066
1031,,0.25246684258181634
1032,,0.10479409990073563
1033,,0.22750494092609963
1034,,0.12043603637714118
1035,,0.13610955297469438
1036,,0.30518149970877384
1037,,0.14182036956534752
1038,,0.16423731957853424
1039,,0.11580388919637014
1040,,0.4730229973096282
1041,,0.8625947408230319
1042,,0.22409246488580573
1043,,0.38615437719317536
1044,,0.22492841181357398
1045,,0.17819417005410498
1046,,0.210593896147861
1047,,0.17839661723815078
1048,,0.14571512643504056
1049,,0.13460679855214217
1050,,0.23351983781939012
1051,,0.46898360170311987
1052,,0.7504400970475276
1053,,0.1308712173546456
1054,,0.5232065974183568
1055,,0.20994766120416322
1056,,0.09568511536763608
1057,,0.23410375731420885
1058,,0.5849875513926955
1059,,0.391317812457044
1060,,0.2885158404105969
1061,,0.38406230027416227
1062,,0.10536672488339681
1063,,0.23092877529024672
1064,,0.5351480076939231
1065,,0.3710159398652014
1066,,0.24843418987471325
1067,,0.1260901177238042
1068,,0.1961313473058517
1069,,0.13249765822675716
1070,,0.1831502171864516
1071,,0.525242652475241
1072,,0.8770251893696388
1073,,0.2623457510639028
1074,,0.20214115781483313
1075,,0.492263712046645
1076,,0.3979352287657402
1077,,0.1448361583832024
1078,,0.6855511127120574
1079,,0.30897825336605683
1080,,0.31394000477505507
1081,,0.5863274926948676
1082,,0.30237183970649145
1083,,0.4563779182441036
1084,,0.24852619848270252
1085,,0.15610377557442653
1086,,0.30489410400900324
1087,,0.5031601960731276
1088,,0.9035839194995597
1089,,0.11339529371608596
1090,,0.12881233595433753
1091,,0.09998532903069973
1092,,0.43165842814624916
1093,,0.1252568543844674
1094,,0.7148233792765971
1095,,0.40744434177437894
1096,,0.3441332671742055
1097,,0.7123352199875068
1098,,0.6451487200115118
1099,,0.43961645802287663
1100,,0.2346510253662097
1101,,0.13502602867490324
1102,,0.1967887358840702
1103,,0.13069049617662612
1104,,0.3135635598566633
1105,,0.39586506894954676
1106,,0.21973246735742982
1107,,0.6531135800521699
1108,,0.6049866955423119
1109,,0.24748576205679731
1110,,0.1787240062174832
1111,,0.207794949697682
1112,,0.19555291388860024
1113,,0.2517909553917936
1114,,0.1585725734165043
1115,,0.19176498296970199
1116,,0.551402936758966
1117,,0.7721374445075092
1118,,0.15193742763612275
1119,,0.18968134224141384
1120,,0.2575671832407551
1121,,0.11638987538791733
1122,,0.19900505427751286
1123,,0.7293399123289547
1124,,0.19344362280847913
1125,,0.5754313709298727
1126,,0.20219298447905204
1127,,0.9025038576103106
1128,,0.2585248744426877
1129,,0.20385753391485614
1130,,0.1863720878593386
1131,,0.9979422012121616
1132,,0.1635033620084453
1133,,0.5398758488485446
1134,,0.7572129252416897
1135,,0.38573209621430915
1136,,0.11055229417498211
1137,,0.17819417005410498
1138,,0.18471207000484277
1139,,0.21036782699190543
1140,,0.2155403261261252
1141,,0.13226608722022923
1142,,0.7310674354987992
1143,,0.834158024575919
1144,,0.39842782370488755
1145,,0.2632506978901661
1146,,0.5634208354129074
1147,,0.2641265916638358
1148,,0.29862988793807116
1149,,0.15969276644412955
1150,,0.24206272735871598
1151,,0.5651512631351818
1152,,0.0805284628147947
1153,,0.12453925810385678
1154,,0.7367197834300058
